datetime,consumption_mw,temperature,hour,day_of_week,month,year
2023-04-02 03:00:00,1506.542367914327,35.104864131086984,3,6,4,2023
2023-04-02 04:00:00,1546.0997970269293,31.73861744566689,4,6,4,2023
2023-04-02 05:00:00,1626.9712551682342,32.684941629788625,5,6,4,2023
2023-04-02 06:00:00,1527.871073085237,33.490020929707015,6,6,4,2023
2023-04-02 07:00:00,1620.675118756689,31.861664967187334,7,6,4,2023
2023-04-02 08:00:00,1668.8232867519926,34.371996007708454,8,6,4,2023
2023-04-02 09:00:00,1451.7849654650888,33.777702204400754,9,6,4,2023
2023-04-02 10:00:00,1467.3083866057318,40.55109330712827,10,6,4,2023
2023-04-02 11:00:00,1352.381129752585,31.500827322779685,11,6,4,2023
2023-04-02 12:00:00,1329.1403323077577,35.30682143006683,12,6,4,2023
2023-04-02 13:00:00,1231.1690942245841,35.74228872552654,13,6,4,2023
2023-04-02 14:00:00,1125.794520318784,31.787788233865555,14,6,4,2023
2023-04-02 15:00:00,1120.141892545036,37.059232366179586,15,6,4,2023
2023-04-02 16:00:00,1138.301543897899,33.803768841176186,16,6,4,2023
2023-04-02 17:00:00,1008.5802689572548,27.521580925071866,17,6,4,2023
2023-04-02 18:00:00,1043.902550424196,36.978298716134766,18,6,4,2023
2023-04-02 19:00:00,953.4847044229552,31.64792722751398,19,6,4,2023
2023-04-02 20:00:00,1000.308107113449,31.855425041403773,20,6,4,2023
2023-04-02 21:00:00,1119.4372735141822,37.06245612849826,21,6,4,2023
2023-04-02 22:00:00,1232.1662422893726,33.95726543256572,22,6,4,2023
2023-04-02 23:00:00,1248.106841657548,37.75206633147557,23,6,4,2023
2023-04-03 00:00:00,1409.5310798860392,38.62369249640632,0,0,4,2023
2023-04-03 01:00:00,1502.8057121005675,33.05840882934347,1,0,4,2023
2023-04-03 02:00:00,1512.6864884866045,37.37298169817546,2,0,4,2023
2023-04-03 03:00:00,1667.57612274527,32.72681180613172,3,0,4,2023
2023-04-03 04:00:00,1729.1540432094864,41.692541961706894,4,0,4,2023
2023-04-03 05:00:00,1692.4144470894976,32.914323196716715,5,0,4,2023
2023-04-03 06:00:00,1701.750555342903,38.07145653319038,6,0,4,2023
2023-04-03 07:00:00,1728.335768986648,37.52456428795509,7,0,4,2023
2023-04-03 08:00:00,1663.2471908370735,35.941457676637164,8,0,4,2023
2023-04-03 09:00:00,1634.1124070148917,32.98156472606031,9,0,4,2023
2023-04-03 10:00:00,1680.2845397349913,34.539001734486135,10,0,4,2023
2023-04-03 11:00:00,1490.604325656569,28.532429871476708,11,0,4,2023
2023-04-03 12:00:00,1407.404336448498,35.66645432545712,12,0,4,2023
2023-04-03 13:00:00,1315.309987123492,36.04204020339552,13,0,4,2023
2023-04-03 14:00:00,1312.55383639745,35.393692467494475,14,0,4,2023
2023-04-03 15:00:00,1204.1624416920308,26.07327569643269,15,0,4,2023
2023-04-03 16:00:00,1133.0908585439438,31.19628487504093,16,0,4,2023
2023-04-03 17:00:00,1201.666032208724,32.74892126176437,17,0,4,2023
2023-04-03 18:00:00,1196.3701755939226,35.8681710098775,18,0,4,2023
2023-04-03 19:00:00,1105.6025460810317,35.86121092723932,19,0,4,2023
2023-04-03 20:00:00,1072.278300437772,34.482522834396825,20,0,4,2023
2023-04-03 21:00:00,1263.6680161634633,36.89893082012223,21,0,4,2023
2023-04-03 22:00:00,1241.2043216260279,31.914467084401664,22,0,4,2023
2023-04-03 23:00:00,1387.332826227857,36.82389922739235,23,0,4,2023
2023-04-04 00:00:00,1444.0949251510701,36.407422048295174,0,1,4,2023
2023-04-04 01:00:00,1664.8871433688305,36.11585993228923,1,1,4,2023
2023-04-04 02:00:00,1632.0644133455166,34.437074440518536,2,1,4,2023
2023-04-04 03:00:00,1791.3046970052928,40.47542720826929,3,1,4,2023
2023-04-04 04:00:00,1803.1671781096027,36.46278279924514,4,1,4,2023
2023-04-04 05:00:00,1784.7381273857848,32.078188144014824,5,1,4,2023
2023-04-04 06:00:00,1822.3169817090043,35.72811216098346,6,1,4,2023
2023-04-04 07:00:00,1866.7739149763456,37.24064586499816,7,1,4,2023
2023-04-04 08:00:00,1807.7940349193302,33.21886993700257,8,1,4,2023
2023-04-04 09:00:00,1784.0558213942722,38.251012474568796,9,1,4,2023
2023-04-04 10:00:00,1791.5366141269049,36.12929685092354,10,1,4,2023
2023-04-04 11:00:00,1542.1596647327815,27.955760720779463,11,1,4,2023
2023-04-04 12:00:00,1623.5981074224558,35.882211665789285,12,1,4,2023
2023-04-04 13:00:00,1470.321008905876,33.765108270537354,13,1,4,2023
2023-04-04 14:00:00,1347.8211700307618,36.59473517740071,14,1,4,2023
2023-04-04 15:00:00,1264.1241036904514,37.81584025453095,15,1,4,2023
2023-04-04 16:00:00,1273.5196255456287,35.56868187520096,16,1,4,2023
2023-04-04 17:00:00,1299.0994708157614,39.97895243560959,17,1,4,2023
2023-04-04 18:00:00,1236.428703973829,34.447075080085014,18,1,4,2023
2023-04-04 19:00:00,1328.5976055047995,36.857649202937125,19,1,4,2023
2023-04-04 20:00:00,1210.46264812769,37.39802345468755,20,1,4,2023
2023-04-04 21:00:00,1330.1040189037797,34.69115782709731,21,1,4,2023
2023-04-04 22:00:00,1330.232275317837,37.31951865770885,22,1,4,2023
2023-04-04 23:00:00,1483.3992750254322,33.19917677228899,23,1,4,2023
2023-04-05 00:00:00,1615.9911643293926,33.70105215591723,0,2,4,2023
2023-04-05 01:00:00,1628.2658655576781,31.031291341971947,1,2,4,2023
2023-04-05 02:00:00,1591.4589957660646,35.69298476209103,2,2,4,2023
2023-04-05 03:00:00,1793.760577179657,35.94451244054392,3,2,4,2023
2023-04-05 04:00:00,1853.3371310923226,38.506546888718574,4,2,4,2023
2023-04-05 05:00:00,1881.6965148915674,37.342177426048536,5,2,4,2023
2023-04-05 06:00:00,1933.5045857343166,34.114370743038585,6,2,4,2023
2023-04-05 07:00:00,1807.951986933924,31.434218350978053,7,2,4,2023
2023-04-05 08:00:00,1865.556796323957,36.26730862054081,8,2,4,2023
2023-04-05 09:00:00,1843.5072267824123,38.30101693022481,9,2,4,2023
2023-04-05 10:00:00,1632.8318844886705,37.23431233439271,10,2,4,2023
2023-04-05 11:00:00,1665.4010154021487,38.222189987552746,11,2,4,2023
2023-04-05 12:00:00,1546.5751659115067,34.333088819386155,12,2,4,2023
2023-04-05 13:00:00,1490.0737571624989,33.56890050845395,13,2,4,2023
2023-04-05 14:00:00,1439.1908754117007,32.75805335628549,14,2,4,2023
2023-04-05 15:00:00,1335.3250355595892,34.801068013140096,15,2,4,2023
2023-04-05 16:00:00,1278.2369199142656,34.73298502507443,16,2,4,2023
2023-04-05 17:00:00,1283.7712648818056,35.588790298598234,17,2,4,2023
2023-04-05 18:00:00,1217.4905418374315,34.58086504187436,18,2,4,2023
2023-04-05 19:00:00,1227.7952813360387,34.56787422380057,19,2,4,2023
2023-04-05 20:00:00,1346.036775565959,32.63867525406445,20,2,4,2023
2023-04-05 21:00:00,1302.3154433260152,37.79361445363536,21,2,4,2023
2023-04-05 22:00:00,1455.2142513718197,35.19831159971202,22,2,4,2023
2023-04-05 23:00:00,1517.393924324747,34.44542561012504,23,2,4,2023
2023-04-06 00:00:00,1404.2229058778387,32.70759576656494,0,3,4,2023
2023-04-06 01:00:00,1534.2921701177893,30.954144195139296,1,3,4,2023
2023-04-06 02:00:00,1700.2416062426312,38.87377610396059,2,3,4,2023
2023-04-06 03:00:00,1653.6213407756895,36.613799650707975,3,3,4,2023
2023-04-06 04:00:00,1727.1464378830187,30.078129998602652,4,3,4,2023
2023-04-06 05:00:00,1803.4512692989185,37.23931042844153,5,3,4,2023
2023-04-06 06:00:00,1829.7514491001798,37.717327037011884,6,3,4,2023
2023-04-06 07:00:00,1767.7941741069926,35.323011893215345,7,3,4,2023
2023-04-06 08:00:00,1720.5369288096936,39.74421621356783,8,3,4,2023
2023-04-06 09:00:00,1773.8667917362802,35.6000424526812,9,3,4,2023
2023-04-06 10:00:00,1727.5726943717166,30.699412942464985,10,3,4,2023
2023-04-06 11:00:00,1617.2277741381306,36.04539052945752,11,3,4,2023
2023-04-06 12:00:00,1494.9165120829825,35.68457543145074,12,3,4,2023
2023-04-06 13:00:00,1372.6030522283759,33.13999297997809,13,3,4,2023
2023-04-06 14:00:00,1299.1512783997969,36.67056003694483,14,3,4,2023
2023-04-06 15:00:00,1304.6786165213957,29.94688772773997,15,3,4,2023
2023-04-06 16:00:00,1251.8086824096217,37.92158400864092,16,3,4,2023
2023-04-06 17:00:00,1271.0100211475672,32.3155184154962,17,3,4,2023
2023-04-06 18:00:00,1223.2417909002197,31.995045150961456,18,3,4,2023
2023-04-06 19:00:00,1125.798970185148,34.608409209390125,19,3,4,2023
2023-04-06 20:00:00,1283.531939797121,36.24880231044346,20,3,4,2023
2023-04-06 21:00:00,1228.7185612110686,35.44165571709284,21,3,4,2023
2023-04-06 22:00:00,1321.5665102215826,32.72190602899542,22,3,4,2023
2023-04-06 23:00:00,1425.6408174874753,33.43161565273689,23,3,4,2023
2023-04-07 00:00:00,1460.0955022153305,31.52745262437808,0,4,4,2023
2023-04-07 01:00:00,1593.4652159436034,34.252539961620855,1,4,4,2023
2023-04-07 02:00:00,1540.6711744558352,38.15164331004319,2,4,4,2023
2023-04-07 03:00:00,1563.3186718054176,34.91379085357883,3,4,4,2023
2023-04-07 04:00:00,1646.890818831279,37.50482243078882,4,4,4,2023
2023-04-07 05:00:00,1694.5298813387792,39.29278367968904,5,4,4,2023
2023-04-07 06:00:00,1644.3474277669538,33.16252410939956,6,4,4,2023
2023-04-07 07:00:00,1739.9305716135973,34.36685990734437,7,4,4,2023
2023-04-07 08:00:00,1631.7148619126092,41.440158249697944,8,4,4,2023
2023-04-07 09:00:00,1597.4343385146883,39.2596099024503,9,4,4,2023
2023-04-07 10:00:00,1543.722809193324,29.909366089073405,10,4,4,2023
2023-04-07 11:00:00,1459.1630875385272,36.08802461469318,11,4,4,2023
2023-04-07 12:00:00,1402.3965153869756,34.92825964352955,12,4,4,2023
2023-04-07 13:00:00,1251.9525643918394,37.40593899908675,13,4,4,2023
2023-04-07 14:00:00,1182.5572964390872,32.691643364055295,14,4,4,2023
2023-04-07 15:00:00,1093.3440850182867,32.40775455038845,15,4,4,2023
2023-04-07 16:00:00,1122.6627183049623,32.898367520629634,16,4,4,2023
2023-04-07 17:00:00,1109.6758020846144,33.21079402791516,17,4,4,2023
2023-04-07 18:00:00,1083.4068149897705,37.3725521669375,18,4,4,2023
2023-04-07 19:00:00,1154.4764923492794,31.38297614706382,19,4,4,2023
2023-04-07 20:00:00,1100.4536433782862,33.058737966632506,20,4,4,2023
2023-04-07 21:00:00,1181.857560765178,29.55954249500614,21,4,4,2023
2023-04-07 22:00:00,1155.9789154209977,37.94793313674758,22,4,4,2023
2023-04-07 23:00:00,1263.5747074599342,38.73966996480389,23,4,4,2023
2023-04-08 00:00:00,1313.8374225528498,33.91763244641986,0,5,4,2023
2023-04-08 01:00:00,1399.172800628921,34.00500464457155,1,5,4,2023
2023-04-08 02:00:00,1414.385081064246,36.25851844585991,2,5,4,2023
2023-04-08 03:00:00,1487.6469470969628,39.32229876114599,3,5,4,2023
2023-04-08 04:00:00,1463.0202560216394,36.12468498170297,4,5,4,2023
2023-04-08 05:00:00,1551.0440569531856,32.806226911585874,5,5,4,2023
2023-04-08 06:00:00,1623.6483741692318,30.042385023051896,6,5,4,2023
2023-04-08 07:00:00,1597.6786615717383,31.553473951020756,7,5,4,2023
2023-04-08 08:00:00,1563.993016970528,35.11851108994861,8,5,4,2023
2023-04-08 09:00:00,1493.7842753675952,32.93287016940884,9,5,4,2023
2023-04-08 10:00:00,1429.5281614704388,35.48375585698349,10,5,4,2023
2023-04-08 11:00:00,1323.816106982561,33.24008069030252,11,5,4,2023
2023-04-08 12:00:00,1314.1393183220505,31.724413445127983,12,5,4,2023
2023-04-08 13:00:00,1222.6122778870838,31.367757844652004,13,5,4,2023
2023-04-08 14:00:00,1153.8217334844574,39.585916267130905,14,5,4,2023
2023-04-08 15:00:00,1040.7984614819209,37.56581598656215,15,5,4,2023
2023-04-08 16:00:00,911.7689177288172,40.09040659449509,16,5,4,2023
2023-04-08 17:00:00,1044.3350194451223,36.51870544127652,17,5,4,2023
2023-04-08 18:00:00,955.3247058301846,33.6088785131667,18,5,4,2023
2023-04-08 19:00:00,946.3614894281752,38.86887550648103,19,5,4,2023
2023-04-08 20:00:00,1054.1557968638667,34.79964873492592,20,5,4,2023
2023-04-08 21:00:00,1047.568252938025,35.56137804988227,21,5,4,2023
2023-04-08 22:00:00,1182.3091853787234,34.77037960178466,22,5,4,2023
2023-04-08 23:00:00,1232.5283970109176,26.058140081159173,23,5,4,2023
2023-04-09 00:00:00,1342.0496335115872,39.68091599678638,0,6,4,2023
2023-04-09 01:00:00,1317.2305422087397,36.33972279777508,1,6,4,2023
2023-04-09 02:00:00,1518.4912603937773,35.856180142507355,2,6,4,2023
2023-04-09 03:00:00,1533.1000689285609,34.68138277309014,3,6,4,2023
2023-04-09 04:00:00,1549.2607190703725,35.356994421060215,4,6,4,2023
2023-04-09 05:00:00,1604.875573037631,33.07487415236308,5,6,4,2023
2023-04-09 06:00:00,1519.1280870253286,36.71644901682364,6,6,4,2023
2023-04-09 07:00:00,1618.1616840174456,30.945415926704428,7,6,4,2023
2023-04-09 08:00:00,1516.3017881693665,35.42491625731346,8,6,4,2023
2023-04-09 09:00:00,1452.472709393373,36.55143137161514,9,6,4,2023
2023-04-09 10:00:00,1381.8676769051376,34.27070355843311,10,6,4,2023
2023-04-09 11:00:00,1441.2772153827318,35.9793143373149,11,6,4,2023
2023-04-09 12:00:00,1276.5453603042865,31.89270778319907,12,6,4,2023
2023-04-09 13:00:00,1307.0606488404417,31.96923064721393,13,6,4,2023
2023-04-09 14:00:00,1131.2413506092048,35.576862322981,14,6,4,2023
2023-04-09 15:00:00,1010.5429384126552,36.902359923764976,15,6,4,2023
2023-04-09 16:00:00,992.420474401949,29.242113993396693,16,6,4,2023
2023-04-09 17:00:00,1080.078597534787,36.43277286523412,17,6,4,2023
2023-04-09 18:00:00,1000.2823024107739,33.237106458772814,18,6,4,2023
2023-04-09 19:00:00,990.8965454828036,34.288292697979585,19,6,4,2023
2023-04-09 20:00:00,1056.293395237809,30.84815718920671,20,6,4,2023
2023-04-09 21:00:00,1121.0686544193609,32.3118592393417,21,6,4,2023
2023-04-09 22:00:00,1213.9929396485177,37.76508693649276,22,6,4,2023
2023-04-09 23:00:00,1302.9136937037317,34.96530108184246,23,6,4,2023
2023-04-10 00:00:00,1406.944887954816,33.68182864835643,0,0,4,2023
2023-04-10 01:00:00,1436.2880963573714,34.480698795592,1,0,4,2023
2023-04-10 02:00:00,1554.2829559610002,36.29779932747801,2,0,4,2023
2023-04-10 03:00:00,1650.1137205887194,36.151647341975114,3,0,4,2023
2023-04-10 04:00:00,1636.598782614859,34.6050828522947,4,0,4,2023
2023-04-10 05:00:00,1666.9107568184731,38.109041186175105,5,0,4,2023
2023-04-10 06:00:00,1742.1913956404458,37.7415517642051,6,0,4,2023
2023-04-10 07:00:00,1712.3585787575967,36.07027994087629,7,0,4,2023
2023-04-10 08:00:00,1686.4723662417564,34.99399920221531,8,0,4,2023
2023-04-10 09:00:00,1599.243609843253,36.80212713884372,9,0,4,2023
2023-04-10 10:00:00,1563.5277533984508,35.772966118888654,10,0,4,2023
2023-04-10 11:00:00,1456.4932923125273,38.01256406890295,11,0,4,2023
2023-04-10 12:00:00,1469.5806034378722,37.528847983700025,12,0,4,2023
2023-04-10 13:00:00,1399.1988829735112,31.77540214923192,13,0,4,2023
2023-04-10 14:00:00,1182.784183542622,31.572274341259984,14,0,4,2023
2023-04-10 15:00:00,1166.497446175389,32.72641522027288,15,0,4,2023
2023-04-10 16:00:00,1090.4823865375847,37.758579923685865,16,0,4,2023
2023-04-10 17:00:00,1102.848972706802,30.101236863171366,17,0,4,2023
2023-04-10 18:00:00,1120.9674657107962,36.014436020809086,18,0,4,2023
2023-04-10 19:00:00,1062.890802215114,35.91779312676399,19,0,4,2023
2023-04-10 20:00:00,1119.2616461816108,38.31810802954368,20,0,4,2023
2023-04-10 21:00:00,1162.8438018996155,35.37117992547677,21,0,4,2023
2023-04-10 22:00:00,1285.5485182160487,30.8005356817334,22,0,4,2023
2023-04-10 23:00:00,1351.0181019536046,31.952098971540735,23,0,4,2023
2023-04-11 00:00:00,1505.8500021686355,31.243235683763977,0,1,4,2023
2023-04-11 01:00:00,1628.4350838596708,33.17539035045803,1,1,4,2023
2023-04-11 02:00:00,1664.6257693790287,34.240517547185675,2,1,4,2023
2023-04-11 03:00:00,1740.5204993345,31.292897670794282,3,1,4,2023
2023-04-11 04:00:00,1885.462893031544,39.20120822141432,4,1,4,2023
2023-04-11 05:00:00,1898.7949147439706,30.81337813360013,5,1,4,2023
2023-04-11 06:00:00,1777.0264993077997,38.827532521044894,6,1,4,2023
2023-04-11 07:00:00,1873.2813768213055,38.34471134377547,7,1,4,2023
2023-04-11 08:00:00,1842.4059037869843,37.48412989852456,8,1,4,2023
2023-04-11 09:00:00,1696.7587717318534,32.7079224269672,9,1,4,2023
2023-04-11 10:00:00,1732.9902308877101,35.81657488698816,10,1,4,2023
2023-04-11 11:00:00,1696.6051050377978,30.9571088488056,11,1,4,2023
2023-04-11 12:00:00,1485.94700216064,37.5219433545587,12,1,4,2023
2023-04-11 13:00:00,1418.564834777838,34.56726790484865,13,1,4,2023
2023-04-11 14:00:00,1442.9802095879295,33.561261605697396,14,1,4,2023
2023-04-11 15:00:00,1343.5513143175197,31.117987709488645,15,1,4,2023
2023-04-11 16:00:00,1309.8862226452927,27.3567038935704,16,1,4,2023
2023-04-11 17:00:00,1269.3831898383996,31.673599678350186,17,1,4,2023
2023-04-11 18:00:00,1261.677719837949,38.12761683629617,18,1,4,2023
2023-04-11 19:00:00,1186.0530163757142,33.58072196403304,19,1,4,2023
2023-04-11 20:00:00,1334.7240817601764,34.28123567811231,20,1,4,2023
2023-04-11 21:00:00,1388.5247297163073,36.75588532432281,21,1,4,2023
2023-04-11 22:00:00,1380.7191741339277,40.20622888380625,22,1,4,2023
2023-04-11 23:00:00,1462.380597202327,38.76423621429437,23,1,4,2023
2023-04-12 00:00:00,1494.0163748427365,31.82689326825117,0,2,4,2023
2023-04-12 01:00:00,1673.9416481886178,28.916186565387516,1,2,4,2023
2023-04-12 02:00:00,1749.1975158291236,41.822741057000044,2,2,4,2023
2023-04-12 03:00:00,1779.628574135862,41.5508731146781,3,2,4,2023
2023-04-12 04:00:00,1886.6428266451671,35.309259068987586,4,2,4,2023
2023-04-12 05:00:00,1843.7028707404804,30.93243354295427,5,2,4,2023
2023-04-12 06:00:00,1898.870727583884,37.633577881381555,6,2,4,2023
2023-04-12 07:00:00,1809.4464091277657,34.41994722166191,7,2,4,2023
2023-04-12 08:00:00,1829.2933386537177,34.40495491037991,8,2,4,2023
2023-04-12 09:00:00,1774.0890934093668,37.427274809015124,9,2,4,2023
2023-04-12 10:00:00,1731.9516149370386,35.74702252031963,10,2,4,2023
2023-04-12 11:00:00,1629.867032810527,31.1864535466549,11,2,4,2023
2023-04-12 12:00:00,1564.135482824302,33.76967247445381,12,2,4,2023
2023-04-12 13:00:00,1534.3772045356513,36.727357065683776,13,2,4,2023
2023-04-12 14:00:00,1398.8937945188682,36.274654946914794,14,2,4,2023
2023-04-12 15:00:00,1278.282563874328,35.529948002775164,15,2,4,2023
2023-04-12 16:00:00,1398.4264742286125,37.544167143127325,16,2,4,2023
2023-04-12 17:00:00,1350.0613030879235,33.65874731624794,17,2,4,2023
2023-04-12 18:00:00,1206.1646591712856,35.279907605356954,18,2,4,2023
2023-04-12 19:00:00,1315.4968831885526,24.617160979166933,19,2,4,2023
2023-04-12 20:00:00,1285.8443280365618,33.39494769817129,20,2,4,2023
2023-04-12 21:00:00,1371.854460996496,37.03560700542667,21,2,4,2023
2023-04-12 22:00:00,1435.5347879230287,33.57271487834831,22,2,4,2023
2023-04-12 23:00:00,1481.4689248122286,33.3452161045484,23,2,4,2023
2023-04-13 00:00:00,1449.8389939393899,31.5698465193579,0,3,4,2023
2023-04-13 01:00:00,1532.1573850200998,37.70430305286979,1,3,4,2023
2023-04-13 02:00:00,1593.2405752175416,36.339595195304064,2,3,4,2023
2023-04-13 03:00:00,1659.6025418224924,37.170449168151606,3,3,4,2023
2023-04-13 04:00:00,1745.521771397361,29.515563488808688,4,3,4,2023
2023-04-13 05:00:00,1743.0742600821272,34.21285524488545,5,3,4,2023
2023-04-13 06:00:00,1823.1985618230221,33.85387235143234,6,3,4,2023
2023-04-13 07:00:00,1853.2474610773552,33.852490254886696,7,3,4,2023
2023-04-13 08:00:00,1719.9238113771141,32.84612274352849,8,3,4,2023
2023-04-13 09:00:00,1713.232558579465,33.655892559342306,9,3,4,2023
2023-04-13 10:00:00,1664.1260015983255,37.24313972280231,10,3,4,2023
2023-04-13 11:00:00,1590.3990200463456,28.955651314638867,11,3,4,2023
2023-04-13 12:00:00,1492.9624032518768,40.026089678773715,12,3,4,2023
2023-04-13 13:00:00,1448.664494129749,36.14572874976174,13,3,4,2023
2023-04-13 14:00:00,1363.2999812629992,34.56720968770172,14,3,4,2023
2023-04-13 15:00:00,1215.183825043084,37.41470781380114,15,3,4,2023
2023-04-13 16:00:00,1272.8606094859917,30.33870113917705,16,3,4,2023
2023-04-13 17:00:00,1243.8086682649234,32.700102659229316,17,3,4,2023
2023-04-13 18:00:00,1151.0690159658247,34.33097907751069,18,3,4,2023
2023-04-13 19:00:00,1201.36391194686,38.79088648597889,19,3,4,2023
2023-04-13 20:00:00,1263.6150434528693,34.55471563130268,20,3,4,2023
2023-04-13 21:00:00,1266.6699364991623,36.04436938823779,21,3,4,2023
2023-04-13 22:00:00,1392.9280111088415,32.92546838687397,22,3,4,2023
2023-04-13 23:00:00,1529.8384668071997,36.15473158158483,23,3,4,2023
2023-04-14 00:00:00,1319.116950923794,39.671877038408894,0,4,4,2023
2023-04-14 01:00:00,1367.0211828150577,37.62673833450786,1,4,4,2023
2023-04-14 02:00:00,1523.6300761086807,34.39579029615189,2,4,4,2023
2023-04-14 03:00:00,1606.6607528271552,36.66663080128193,3,4,4,2023
2023-04-14 04:00:00,1606.726342544424,36.37270912330716,4,4,4,2023
2023-04-14 05:00:00,1720.91426804055,36.15992127457735,5,4,4,2023
2023-04-14 06:00:00,1591.554643888062,37.97601834206675,6,4,4,2023
2023-04-14 07:00:00,1682.9200597989725,37.95359137099793,7,4,4,2023
2023-04-14 08:00:00,1588.0224077445052,34.25868246886087,8,4,4,2023
2023-04-14 09:00:00,1656.6202041998943,36.56579544391883,9,4,4,2023
2023-04-14 10:00:00,1608.156489078418,33.490873496006145,10,4,4,2023
2023-04-14 11:00:00,1397.855052448048,31.87094107053879,11,4,4,2023
2023-04-14 12:00:00,1331.0757583974769,33.831676992373566,12,4,4,2023
2023-04-14 13:00:00,1323.8987428975868,34.41132380426678,13,4,4,2023
2023-04-14 14:00:00,1189.2199764763238,29.65541529195155,14,4,4,2023
2023-04-14 15:00:00,1144.1853605996705,37.22115593773569,15,4,4,2023
2023-04-14 16:00:00,1100.0612026304823,26.33818199167833,16,4,4,2023
2023-04-14 17:00:00,972.849443928537,42.78460907794449,17,4,4,2023
2023-04-14 18:00:00,1057.9304092068753,39.145795660874484,18,4,4,2023
2023-04-14 19:00:00,1034.369606808105,33.85713208696858,19,4,4,2023
2023-04-14 20:00:00,1074.1814280291608,34.66843734117684,20,4,4,2023
2023-04-14 21:00:00,1218.7062029884044,35.54907388024738,21,4,4,2023
2023-04-14 22:00:00,1145.8427393434117,32.872677095518696,22,4,4,2023
2023-04-14 23:00:00,1321.694076750464,35.21801570224633,23,4,4,2023
2023-04-15 00:00:00,1262.807734553377,34.14977301633093,0,5,4,2023
2023-04-15 01:00:00,1340.4250330623784,34.298954797743015,1,5,4,2023
2023-04-15 02:00:00,1466.2973696454467,35.12615613987783,2,5,4,2023
2023-04-15 03:00:00,1505.9248208137167,30.64118955437393,3,5,4,2023
2023-04-15 04:00:00,1565.1399396120628,34.70048212183686,4,5,4,2023
2023-04-15 05:00:00,1615.0000964155654,35.072116189288344,5,5,4,2023
2023-04-15 06:00:00,1560.2591432294826,34.96832181350366,6,5,4,2023
2023-04-15 07:00:00,1536.0019204364287,33.934280683127454,7,5,4,2023
2023-04-15 08:00:00,1482.3975509689838,37.995346277344034,8,5,4,2023
2023-04-15 09:00:00,1447.7204109050058,33.52081528479126,9,5,4,2023
2023-04-15 10:00:00,1574.3250711998726,35.263750669905484,10,5,4,2023
2023-04-15 11:00:00,1416.761489388479,38.473665551212555,11,5,4,2023
2023-04-15 12:00:00,1209.3395253969288,34.34364452937498,12,5,4,2023
2023-04-15 13:00:00,1133.1360792258422,35.22516275183857,13,5,4,2023
2023-04-15 14:00:00,1151.0094405661482,34.292619040491225,14,5,4,2023
2023-04-15 15:00:00,1092.1587898796047,38.29388233012671,15,5,4,2023
2023-04-15 16:00:00,1044.5756018836541,33.80859926467703,16,5,4,2023
2023-04-15 17:00:00,974.424940575159,38.43183668130053,17,5,4,2023
2023-04-15 18:00:00,970.6892120258661,34.27100926549472,18,5,4,2023
2023-04-15 19:00:00,1003.5896002337054,32.003393779091866,19,5,4,2023
2023-04-15 20:00:00,1021.4718479782399,36.61989246115828,20,5,4,2023
2023-04-15 21:00:00,953.8992126920109,33.66776944816895,21,5,4,2023
2023-04-15 22:00:00,1115.517731043039,36.443275646733404,22,5,4,2023
2023-04-15 23:00:00,1156.8031242144734,26.393559794664714,23,5,4,2023
2023-04-16 00:00:00,1313.9195590261877,34.534682531045796,0,6,4,2023
2023-04-16 01:00:00,1532.0790986281359,33.14025084908852,1,6,4,2023
2023-04-16 02:00:00,1473.5559651273713,31.329290685767127,2,6,4,2023
2023-04-16 03:00:00,1501.648878787447,32.85934373984156,3,6,4,2023
2023-04-16 04:00:00,1611.102471860744,32.79795731248301,4,6,4,2023
2023-04-16 05:00:00,1619.1283647601779,34.37510936080922,5,6,4,2023
2023-04-16 06:00:00,1626.2323939220357,30.41708736150609,6,6,4,2023
2023-04-16 07:00:00,1625.3593938333945,35.4678880861401,7,6,4,2023
2023-04-16 08:00:00,1667.8853625491458,38.617711100978326,8,6,4,2023
2023-04-16 09:00:00,1460.8496226484526,35.36185223620444,9,6,4,2023
2023-04-16 10:00:00,1478.9550607858037,36.94603257304799,10,6,4,2023
2023-04-16 11:00:00,1336.6115608633575,37.80275410920235,11,6,4,2023
2023-04-16 12:00:00,1333.0719830352373,38.22853528191349,12,6,4,2023
2023-04-16 13:00:00,1181.7277584995109,40.12948282382487,13,6,4,2023
2023-04-16 14:00:00,1134.4509038107642,33.021460750533166,14,6,4,2023
2023-04-16 15:00:00,1078.444161309606,32.36361478987761,15,6,4,2023
2023-04-16 16:00:00,1094.3253530958161,36.86946369033517,16,6,4,2023
2023-04-16 17:00:00,1061.4985594607595,36.643865404333155,17,6,4,2023
2023-04-16 18:00:00,943.0791632144869,36.84609264420803,18,6,4,2023
2023-04-16 19:00:00,1018.3454365865248,40.186914108111715,19,6,4,2023
2023-04-16 20:00:00,1010.1013119369097,34.553176471756444,20,6,4,2023
2023-04-16 21:00:00,1030.342092806416,35.797536424299516,21,6,4,2023
2023-04-16 22:00:00,1144.559967061375,31.577901990910533,22,6,4,2023
2023-04-16 23:00:00,1212.352413515493,40.925030117288834,23,6,4,2023
2023-04-17 00:00:00,1543.150813150985,33.4424234648349,0,0,4,2023
2023-04-17 01:00:00,1521.1201405189465,33.52741044397975,1,0,4,2023
2023-04-17 02:00:00,1502.9570075688907,33.41180855543751,2,0,4,2023
